student,date,effortScore,class,acPercentile
Brooke Dilworth,08/08/2021,05,Music,0.05
Brooke Dilworth,09/08/2021,06,Music,0.06
Brooke Dilworth,10/08/2021,07,Music,0.07
Brooke Dilworth,11/08/2021,08,Music,0.08
Brooke Dilworth,12/08/2021,09,Music,0.09
Sydney Atakliyan,01/08/2021,99,Music,0.99
Sydney Atakliyan,02/08/2021,00,Music,0
Sydney Atakliyan,03/08/2021,01,Music,0.01
Sydney Atakliyan,04/08/2021,02,Music,0.02
Sydney Atakliyan,05/08/2021,03,Music,0.03
Sydney Atakliyan,06/08/2021,04,Music,0.04
Sydney Atakliyan,07/08/2021,05,Music,0.05
Sydney Atakliyan,08/08/2021,06,Music,0.06
Sydney Atakliyan,09/08/2021,07,Music,0.07
Sydney Atakliyan,10/08/2021,08,Music,0.08
Sydney Atakliyan,11/08/2021,09,Music,0.09
Sydney Atakliyan,12/08/2021,10,Music,0.1
Oliver Noble,01/08/2021,00,Music,0
Oliver Noble,02/08/2021,01,Music,0.01
Oliver Noble,03/08/2021,02,Music,0.02
Oliver Noble,04/08/2021,03,Music,0.03
Oliver Noble,05/08/2021,04,Music,0.04
Oliver Noble,06/08/2021,05,Music,0.05
Oliver Noble,07/08/2021,06,Music,0.06
Oliver Noble,08/08/2021,07,Music,0.07
Oliver Noble,09/08/2021,08,Music,0.08
Oliver Noble,10/08/2021,09,Music,0.09
Oliver Noble,11/08/2021,10,Music,0.1
Oliver Noble,12/08/2021,11,Music,0.11
Maddison Hunt,01/08/2021,01,Music,0.01
Maddison Hunt,02/08/2021,02,Music,0.02
Maddison Hunt,03/08/2021,03,Music,0.03
Maddison Hunt,04/08/2021,04,Music,0.04
Maddison Hunt,05/08/2021,05,Music,0.05
Maddison Hunt,06/08/2021,06,Music,0.06
Maddison Hunt,07/08/2021,07,Music,0.07
Maddison Hunt,08/08/2021,08,Music,0.08
Maddison Hunt,09/08/2021,09,Music,0.09
Maddison Hunt,10/08/2021,10,Music,0.1
Maddison Hunt,11/08/2021,11,Music,0.11
Maddison Hunt,12/08/2021,12,Music,0.12
Cristian Hill,01/08/2021,02,Music,0.02
Cristian Hill,02/08/2021,03,Music,0.03
Cristian Hill,03/08/2021,04,Music,0.04
Cristian Hill,04/08/2021,05,Music,0.05
Cristian Hill,05/08/2021,06,Music,0.06
Cristian Hill,06/08/2021,07,Music,0.07
Cristian Hill,07/08/2021,08,Music,0.08
Cristian Hill,08/08/2021,09,Music,0.09
Cristian Hill,09/08/2021,10,Music,0.1
Cristian Hill,10/08/2021,11,Music,0.11
Cristian Hill,11/08/2021,12,Music,0.12
Cristian Hill,12/08/2021,13,Music,0.13
Poppi Kent,01/08/2021,03,Music,0.03
Poppi Kent,02/08/2021,04,Music,0.04
Poppi Kent,03/08/2021,05,Music,0.05
Poppi Kent,04/08/2021,06,Music,0.06
Poppi Kent,05/08/2021,07,Music,0.07
Poppi Kent,06/08/2021,08,Music,0.08
Poppi Kent,07/08/2021,09,Music,0.09
Poppi Kent,08/08/2021,10,Music,0.1
Poppi Kent,09/08/2021,11,Music,0.11
Poppi Kent,10/08/2021,12,Music,0.12
Poppi Kent,11/08/2021,13,Music,0.13
Poppi Kent,12/08/2021,14,Music,0.14
Isabella Rudge,01/08/2021,04,Music,0.04
Isabella Rudge,02/08/2021,05,Music,0.05
Isabella Rudge,03/08/2021,06,Music,0.06
Isabella Rudge,04/08/2021,07,Music,0.07
Isabella Rudge,05/08/2021,08,Music,0.08
Isabella Rudge,06/08/2021,09,Music,0.09
Isabella Rudge,07/08/2021,10,Music,0.1
Isabella Rudge,08/08/2021,11,Music,0.11
Isabella Rudge,09/08/2021,12,Music,0.12
Isabella Rudge,10/08/2021,13,Music,0.13
Isabella Rudge,11/08/2021,14,Music,0.14
Isabella Rudge,12/08/2021,15,Music,0.15
Ella Burgess,01/08/2021,05,Music,0.05
Ella Burgess,02/08/2021,06,Music,0.06
Ella Burgess,03/08/2021,07,Music,0.07
Ella Burgess,04/08/2021,08,Music,0.08
Ella Burgess,05/08/2021,09,Music,0.09
Ella Burgess,06/08/2021,10,Music,0.1
Ella Burgess,07/08/2021,11,Music,0.11
Ella Burgess,08/08/2021,12,Music,0.12
Ella Burgess,09/08/2021,13,Music,0.13
Ella Burgess,10/08/2021,14,Music,0.14
Ella Burgess,11/08/2021,15,Music,0.15
Ella Burgess,12/08/2021,16,Music,0.16
William Goodsall,01/08/2021,06,Music,0.06
William Goodsall,02/08/2021,07,Music,0.07
William Goodsall,03/08/2021,08,Music,0.08
William Goodsall,04/08/2021,09,Music,0.09
William Goodsall,05/08/2021,10,Music,0.1
William Goodsall,06/08/2021,11,Music,0.11
William Goodsall,07/08/2021,12,Music,0.12
William Goodsall,08/08/2021,13,Music,0.13
William Goodsall,09/08/2021,14,Music,0.14
William Goodsall,10/08/2021,15,Music,0.15
William Goodsall,11/08/2021,16,Music,0.16
William Goodsall,12/08/2021,17,Music,0.17
Lara Cody,01/08/2021,07,Music,0.07
Lara Cody,02/08/2021,08,Music,0.08
Lara Cody,03/08/2021,09,Music,0.09
Lara Cody,04/08/2021,10,Music,0.1
Lara Cody,05/08/2021,11,Music,0.11
Lara Cody,06/08/2021,12,Music,0.12
Lara Cody,07/08/2021,13,Music,0.13
Lara Cody,08/08/2021,14,Music,0.14
Lara Cody,09/08/2021,15,Music,0.15
Lara Cody,10/08/2021,16,Music,0.16
Lara Cody,11/08/2021,17,Music,0.17
Lara Cody,12/08/2021,18,Music,0.18
Lara Stanbridge,01/08/2021,08,Music,0.08
Lara Stanbridge,02/08/2021,09,Music,0.09
Lara Stanbridge,03/08/2021,10,Music,0.1
Lara Stanbridge,04/08/2021,11,Music,0.11
Lara Stanbridge,05/08/2021,12,Music,0.12
Lara Stanbridge,06/08/2021,13,Music,0.13
Lara Stanbridge,07/08/2021,14,Music,0.14
Lara Stanbridge,08/08/2021,15,Music,0.15
Lara Stanbridge,09/08/2021,16,Music,0.16
Lara Stanbridge,10/08/2021,17,Music,0.17
Lara Stanbridge,11/08/2021,18,Music,0.18
Lara Stanbridge,12/08/2021,19,Music,0.19
Caitlin Brunton,01/08/2021,09,Music,0.09
Caitlin Brunton,02/08/2021,10,Music,0.1
Caitlin Brunton,03/08/2021,11,Music,0.11
Caitlin Brunton,04/08/2021,12,Music,0.12
Caitlin Brunton,05/08/2021,13,Music,0.13
Caitlin Brunton,06/08/2021,14,Music,0.14
Caitlin Brunton,07/08/2021,15,Music,0.15
Caitlin Brunton,08/08/2021,16,Music,0.16
Caitlin Brunton,09/08/2021,17,Music,0.17
Caitlin Brunton,10/08/2021,18,Music,0.18
Caitlin Brunton,11/08/2021,19,Music,0.19
Caitlin Brunton,12/08/2021,20,Music,0.2
Evelyn Farrell,01/08/2021,10,Music,0.1
Evelyn Farrell,02/08/2021,11,Music,0.11
Evelyn Farrell,03/08/2021,12,Music,0.12
Evelyn Farrell,04/08/2021,13,Music,0.13
Evelyn Farrell,05/08/2021,14,Music,0.14
Evelyn Farrell,06/08/2021,15,Music,0.15
Evelyn Farrell,07/08/2021,16,Music,0.16
Evelyn Farrell,08/08/2021,17,Music,0.17
Evelyn Farrell,09/08/2021,18,Music,0.18
Evelyn Farrell,10/08/2021,19,Music,0.19
Evelyn Farrell,11/08/2021,20,Music,0.2
Evelyn Farrell,12/08/2021,21,Music,0.21
Tate Boswarva,01/08/2021,11,Music,0.11
Tate Boswarva,02/08/2021,12,Music,0.12
Tate Boswarva,03/08/2021,13,Music,0.13
Tate Boswarva,04/08/2021,14,Music,0.14
Tate Boswarva,05/08/2021,15,Music,0.15
Tate Boswarva,06/08/2021,16,Music,0.16
Tate Boswarva,07/08/2021,17,Music,0.17
Tate Boswarva,08/08/2021,18,Music,0.18
Tate Boswarva,09/08/2021,19,Music,0.19
Tate Boswarva,10/08/2021,20,Music,0.2
Tate Boswarva,11/08/2021,21,Music,0.21
Tate Boswarva,12/08/2021,22,Music,0.22
Willem McCormack,01/08/2021,12,Music,0.12
Willem McCormack,02/08/2021,13,Music,0.13
Willem McCormack,03/08/2021,14,Music,0.14
Willem McCormack,04/08/2021,15,Music,0.15
Willem McCormack,05/08/2021,16,Music,0.16
Willem McCormack,06/08/2021,17,Music,0.17
Willem McCormack,07/08/2021,18,Music,0.18
Willem McCormack,08/08/2021,19,Music,0.19
Willem McCormack,09/08/2021,20,Music,0.2
Willem McCormack,10/08/2021,21,Music,0.21
Willem McCormack,11/08/2021,22,Music,0.22
Willem McCormack,12/08/2021,23,Music,0.23
Victoria Butler,01/08/2021,13,Music,0.13
Victoria Butler,02/08/2021,14,Music,0.14
Victoria Butler,03/08/2021,15,Music,0.15
Victoria Butler,04/08/2021,16,Music,0.16
Victoria Butler,05/08/2021,17,Music,0.17
Victoria Butler,06/08/2021,18,Music,0.18
Victoria Butler,07/08/2021,19,Music,0.19
Victoria Butler,08/08/2021,20,Music,0.2
Victoria Butler,09/08/2021,21,Music,0.21
Victoria Butler,10/08/2021,22,Music,0.22
Victoria Butler,11/08/2021,23,Music,0.23
Victoria Butler,12/08/2021,24,Music,0.24
Oliver Garrett,01/08/2021,14,Music,0.14
Oliver Garrett,02/08/2021,15,Music,0.15
Oliver Garrett,03/08/2021,16,Music,0.16
Oliver Garrett,04/08/2021,17,Music,0.17
Oliver Garrett,05/08/2021,18,Music,0.18
Oliver Garrett,06/08/2021,19,Music,0.19
Oliver Garrett,07/08/2021,20,Music,0.2
Oliver Garrett,08/08/2021,21,Music,0.21
Oliver Garrett,09/08/2021,22,Music,0.22
Oliver Garrett,10/08/2021,23,Music,0.23
Oliver Garrett,11/08/2021,24,Music,0.24
Oliver Garrett,12/08/2021,25,Music,0.25
Jacob Gold,01/08/2021,15,Music,0.15
Jacob Gold,02/08/2021,16,Music,0.16
Jacob Gold,03/08/2021,17,Music,0.17
Jacob Gold,04/08/2021,18,Music,0.18
Jacob Gold,05/08/2021,19,Music,0.19
Jacob Gold,06/08/2021,20,Music,0.2
Jacob Gold,07/08/2021,21,Music,0.21
Jacob Gold,08/08/2021,22,Music,0.22
Jacob Gold,09/08/2021,23,Music,0.23
Jacob Gold,10/08/2021,24,Music,0.24
Jacob Gold,11/08/2021,25,Music,0.25
Jacob Gold,12/08/2021,26,Music,0.26
Greta Feldmann,01/08/2021,16,Music,0.16
Greta Feldmann,02/08/2021,17,Music,0.17
Greta Feldmann,03/08/2021,18,Music,0.18
Greta Feldmann,04/08/2021,19,Music,0.19
Greta Feldmann,05/08/2021,20,Music,0.2
Greta Feldmann,06/08/2021,21,Music,0.21
Greta Feldmann,07/08/2021,22,Music,0.22
Greta Feldmann,08/08/2021,23,Music,0.23
Greta Feldmann,09/08/2021,24,Music,0.24
Greta Feldmann,10/08/2021,25,Music,0.25
Greta Feldmann,11/08/2021,26,Music,0.26
Greta Feldmann,12/08/2021,27,Music,0.27
Shaun Patrick,01/08/2021,17,Music,0.17
Shaun Patrick,02/08/2021,18,Music,0.18
Shaun Patrick,03/08/2021,19,Music,0.19
Shaun Patrick,04/08/2021,20,Music,0.2
Shaun Patrick,05/08/2021,21,Music,0.21
Shaun Patrick,06/08/2021,22,Music,0.22
Shaun Patrick,07/08/2021,23,Music,0.23
Shaun Patrick,08/08/2021,24,Music,0.24
Shaun Patrick,09/08/2021,25,Music,0.25
Shaun Patrick,10/08/2021,26,Music,0.26
Shaun Patrick,11/08/2021,27,Music,0.27
Shaun Patrick,12/08/2021,28,Music,0.28
William Christie,01/08/2021,18,Music,0.18
William Christie,02/08/2021,19,Music,0.19
William Christie,03/08/2021,20,Music,0.2
William Christie,04/08/2021,21,Music,0.21
William Christie,05/08/2021,22,Music,0.22
William Christie,06/08/2021,23,Music,0.23
William Christie,07/08/2021,24,Music,0.24
William Christie,08/08/2021,25,Music,0.25
William Christie,09/08/2021,26,Music,0.26
William Christie,10/08/2021,27,Music,0.27
William Christie,11/08/2021,28,Music,0.28
William Christie,12/08/2021,29,Music,0.29
Alexander Davidson,01/08/2021,19,Music,0.19
Alexander Davidson,02/08/2021,20,Music,0.2
Alexander Davidson,03/08/2021,21,Music,0.21
Alexander Davidson,04/08/2021,22,Music,0.22
Alexander Davidson,05/08/2021,23,Music,0.23
Alexander Davidson,06/08/2021,24,Music,0.24
Alexander Davidson,07/08/2021,25,Music,0.25
Alexander Davidson,08/08/2021,26,Music,0.26
Alexander Davidson,09/08/2021,27,Music,0.27
Alexander Davidson,10/08/2021,28,Music,0.28
Alexander Davidson,11/08/2021,29,Music,0.29
Alexander Davidson,12/08/2021,30,Music,0.3
Alexander Gibbs,01/08/2021,20,Music,0.2
Alexander Gibbs,02/08/2021,21,Music,0.21
Alexander Gibbs,03/08/2021,22,Music,0.22
Alexander Gibbs,04/08/2021,23,Music,0.23
Alexander Gibbs,05/08/2021,24,Music,0.24
Alexander Gibbs,06/08/2021,25,Music,0.25
Alexander Gibbs,07/08/2021,26,Music,0.26
Alexander Gibbs,08/08/2021,27,Music,0.27
Alexander Gibbs,09/08/2021,28,Music,0.28
Alexander Gibbs,10/08/2021,29,Music,0.29
Alexander Gibbs,11/08/2021,30,Music,0.3
Alexander Gibbs,12/08/2021,31,Music,0.31
Armen Shiraz-Dilanchian,01/08/2021,21,Music,0.21
Armen Shiraz-Dilanchian,02/08/2021,22,Music,0.22
Armen Shiraz-Dilanchian,03/08/2021,23,Music,0.23
Armen Shiraz-Dilanchian,04/08/2021,24,Music,0.24
Armen Shiraz-Dilanchian,05/08/2021,25,Music,0.25
Armen Shiraz-Dilanchian,06/08/2021,26,Music,0.26
Armen Shiraz-Dilanchian,07/08/2021,27,Music,0.27
Armen Shiraz-Dilanchian,08/08/2021,28,Music,0.28
Armen Shiraz-Dilanchian,09/08/2021,29,Music,0.29
Armen Shiraz-Dilanchian,10/08/2021,30,Music,0.3
Armen Shiraz-Dilanchian,11/08/2021,31,Music,0.31
Armen Shiraz-Dilanchian,12/08/2021,32,Music,0.32
Isabella Ilic,01/08/2021,22,Music,0.22
Isabella Ilic,02/08/2021,23,Music,0.23
Isabella Ilic,03/08/2021,24,Music,0.24
Isabella Ilic,04/08/2021,25,Music,0.25
Isabella Ilic,05/08/2021,26,Music,0.26
Isabella Ilic,06/08/2021,27,Music,0.27
Isabella Ilic,07/08/2021,28,Music,0.28
Isabella Ilic,08/08/2021,29,Music,0.29
Isabella Ilic,09/08/2021,30,Music,0.3
Isabella Ilic,10/08/2021,31,Music,0.31
Isabella Ilic,11/08/2021,32,Music,0.32
Isabella Ilic,12/08/2021,33,Music,0.33
Indiana Grace,01/08/2021,23,Music,0.23
Indiana Grace,02/08/2021,24,Music,0.24
Indiana Grace,03/08/2021,25,Music,0.25
Indiana Grace,04/08/2021,26,Music,0.26
Indiana Grace,05/08/2021,27,Music,0.27
Indiana Grace,06/08/2021,28,Music,0.28
Indiana Grace,07/08/2021,29,Music,0.29
Indiana Grace,08/08/2021,30,Music,0.3
Indiana Grace,09/08/2021,31,Music,0.31
Indiana Grace,10/08/2021,32,Music,0.32
Indiana Grace,11/08/2021,33,Music,0.33
Indiana Grace,12/08/2021,34,Music,0.34
Lucy McLaren,01/08/2021,24,Music,0.24
Lucy McLaren,02/08/2021,25,Music,0.25
Lucy McLaren,03/08/2021,26,Music,0.26
Lucy McLaren,04/08/2021,27,Music,0.27
Lucy McLaren,05/08/2021,28,Music,0.28
Lucy McLaren,06/08/2021,29,Music,0.29
Lucy McLaren,07/08/2021,30,Music,0.3
Lucy McLaren,08/08/2021,31,Music,0.31
Lucy McLaren,09/08/2021,32,Music,0.32
Lucy McLaren,10/08/2021,33,Music,0.33
Lucy McLaren,11/08/2021,34,Music,0.34
Lucy McLaren,12/08/2021,35,Music,0.35
Hugh Sellar,01/08/2021,25,Music,0.25
Hugh Sellar,02/08/2021,26,Music,0.26
Hugh Sellar,03/08/2021,27,Music,0.27
Hugh Sellar,04/08/2021,28,Music,0.28
Hugh Sellar,05/08/2021,29,Music,0.29
Hugh Sellar,06/08/2021,30,Music,0.3
Hugh Sellar,07/08/2021,31,Music,0.31
Hugh Sellar,08/08/2021,32,Music,0.32
Hugh Sellar,09/08/2021,33,Music,0.33
Hugh Sellar,10/08/2021,34,Music,0.34
Hugh Sellar,11/08/2021,35,Music,0.35
Hugh Sellar,12/08/2021,36,Music,0.36
Ruari Blackstock,01/08/2021,26,Music,0.26
Ruari Blackstock,02/08/2021,27,Music,0.27
Ruari Blackstock,03/08/2021,28,Music,0.28
Ruari Blackstock,04/08/2021,29,Music,0.29
Ruari Blackstock,05/08/2021,30,Music,0.3
Ruari Blackstock,06/08/2021,31,Music,0.31
Ruari Blackstock,07/08/2021,32,Music,0.32
Ruari Blackstock,08/08/2021,33,Music,0.33
Ruari Blackstock,09/08/2021,34,Music,0.34
Ruari Blackstock,10/08/2021,35,Music,0.35
Ruari Blackstock,11/08/2021,36,Music,0.36
Ruari Blackstock,12/08/2021,37,Music,0.37
Callum Wardman-Browne,01/08/2021,27,Music,0.27
Callum Wardman-Browne,02/08/2021,28,Music,0.28
Callum Wardman-Browne,03/08/2021,29,Music,0.29
Callum Wardman-Browne,04/08/2021,30,Music,0.3
Callum Wardman-Browne,05/08/2021,31,Music,0.31
Callum Wardman-Browne,06/08/2021,32,Music,0.32
Callum Wardman-Browne,07/08/2021,33,Music,0.33
Callum Wardman-Browne,08/08/2021,34,Music,0.34
Callum Wardman-Browne,09/08/2021,35,Music,0.35
Callum Wardman-Browne,10/08/2021,36,Music,0.36
Callum Wardman-Browne,11/08/2021,37,Music,0.37
Callum Wardman-Browne,12/08/2021,38,Music,0.38
Benjamin Peake,01/08/2021,28,Music,0.28
Benjamin Peake,02/08/2021,29,Music,0.29
Benjamin Peake,03/08/2021,30,Music,0.3
Benjamin Peake,04/08/2021,31,Music,0.31
Benjamin Peake,05/08/2021,32,Music,0.32
Benjamin Peake,06/08/2021,33,Music,0.33
Benjamin Peake,07/08/2021,34,Music,0.34
Benjamin Peake,08/08/2021,35,Music,0.35
Benjamin Peake,09/08/2021,36,Music,0.36
Benjamin Peake,10/08/2021,37,Music,0.37
Benjamin Peake,11/08/2021,38,Music,0.38
Benjamin Peake,12/08/2021,39,Music,0.39
Jemma Davies,01/08/2021,30,Music,0.3
Jemma Davies,02/08/2021,31,Music,0.31
Jemma Davies,03/08/2021,32,Music,0.32
Jemma Davies,04/08/2021,33,Music,0.33
Jemma Davies,05/08/2021,34,Music,0.34
Jemma Davies,06/08/2021,35,Music,0.35
Jemma Davies,07/08/2021,36,Music,0.36
Jemma Davies,08/08/2021,37,Music,0.37
Jemma Davies,09/08/2021,38,Music,0.38
Jemma Davies,10/08/2021,39,Music,0.39
Jemma Davies,11/08/2021,40,Music,0.4
Jemma Davies,12/08/2021,41,Music,0.41
Andrew Verschoor,01/08/2021,31,Music,0.31
Andrew Verschoor,02/08/2021,32,Music,0.32
Andrew Verschoor,03/08/2021,33,Music,0.33
Andrew Verschoor,04/08/2021,34,Music,0.34
Andrew Verschoor,05/08/2021,35,Music,0.35
Andrew Verschoor,06/08/2021,36,Music,0.36
Andrew Verschoor,07/08/2021,37,Music,0.37
Andrew Verschoor,08/08/2021,38,Music,0.38
Andrew Verschoor,09/08/2021,39,Music,0.39
Andrew Verschoor,10/08/2021,40,Music,0.4
Andrew Verschoor,11/08/2021,41,Music,0.41
Andrew Verschoor,12/08/2021,42,Music,0.42
Ethan Woods-Burnell,01/08/2021,32,Music,0.32
Ethan Woods-Burnell,02/08/2021,33,Music,0.33
Ethan Woods-Burnell,03/08/2021,34,Music,0.34
Ethan Woods-Burnell,04/08/2021,35,Music,0.35
Ethan Woods-Burnell,05/08/2021,36,Music,0.36
Ethan Woods-Burnell,06/08/2021,37,Music,0.37
Ethan Woods-Burnell,07/08/2021,38,Music,0.38
Ethan Woods-Burnell,08/08/2021,39,Music,0.39
Ethan Woods-Burnell,09/08/2021,40,Music,0.4
Ethan Woods-Burnell,10/08/2021,41,Music,0.41
Ethan Woods-Burnell,11/08/2021,42,Music,0.42
Ethan Woods-Burnell,12/08/2021,43,Music,0.43
Daniel Cullen,01/08/2021,33,Music,0.33
Daniel Cullen,02/08/2021,34,Music,0.34
Daniel Cullen,03/08/2021,35,Music,0.35
Daniel Cullen,04/08/2021,36,Music,0.36
Daniel Cullen,05/08/2021,37,Music,0.37
Daniel Cullen,06/08/2021,38,Music,0.38
Daniel Cullen,07/08/2021,39,Music,0.39
Daniel Cullen,08/08/2021,40,Music,0.4
Daniel Cullen,09/08/2021,41,Music,0.41
Daniel Cullen,10/08/2021,42,Music,0.42
Daniel Cullen,11/08/2021,43,Music,0.43
Daniel Cullen,12/08/2021,44,Music,0.44
Daniel Knight,01/08/2021,34,Music,0.34
Daniel Knight,02/08/2021,35,Music,0.35
Daniel Knight,03/08/2021,36,Music,0.36
Daniel Knight,04/08/2021,37,Music,0.37
Daniel Knight,05/08/2021,38,Music,0.38
Daniel Knight,06/08/2021,39,Music,0.39
Daniel Knight,07/08/2021,40,Music,0.4
Daniel Knight,08/08/2021,41,Music,0.41
Daniel Knight,09/08/2021,42,Music,0.42
Daniel Knight,10/08/2021,43,Music,0.43
Daniel Knight,11/08/2021,44,Music,0.44
Daniel Knight,12/08/2021,45,Music,0.45
Griffin Potter,01/08/2021,35,Music,0.35
Griffin Potter,02/08/2021,36,Music,0.36
Griffin Potter,03/08/2021,37,Music,0.37
Griffin Potter,04/08/2021,38,Music,0.38
Griffin Potter,05/08/2021,39,Music,0.39
Griffin Potter,06/08/2021,40,Music,0.4
Griffin Potter,07/08/2021,41,Music,0.41
Griffin Potter,08/08/2021,42,Music,0.42
Griffin Potter,09/08/2021,43,Music,0.43
Griffin Potter,10/08/2021,44,Music,0.44
Griffin Potter,11/08/2021,45,Music,0.45
Griffin Potter,12/08/2021,46,Music,0.46
Oliver Stevens,01/08/2021,36,Music,0.36
Oliver Stevens,02/08/2021,37,Music,0.37
Oliver Stevens,03/08/2021,38,Music,0.38
Oliver Stevens,04/08/2021,39,Music,0.39
Oliver Stevens,05/08/2021,40,Music,0.4
Oliver Stevens,06/08/2021,41,Music,0.41
Oliver Stevens,07/08/2021,42,Music,0.42
Oliver Stevens,08/08/2021,43,Music,0.43
Oliver Stevens,09/08/2021,44,Music,0.44
Oliver Stevens,10/08/2021,45,Music,0.45
Oliver Stevens,11/08/2021,46,Music,0.46
Oliver Stevens,12/08/2021,47,Music,0.47
Edwina Magnus,01/08/2021,37,Music,0.37
Edwina Magnus,02/08/2021,38,Music,0.38
Edwina Magnus,03/08/2021,39,Music,0.39
Edwina Magnus,04/08/2021,40,Music,0.4
Edwina Magnus,05/08/2021,41,Music,0.41
Edwina Magnus,06/08/2021,42,Music,0.42
Edwina Magnus,07/08/2021,43,Music,0.43
Edwina Magnus,08/08/2021,44,Music,0.44
Edwina Magnus,09/08/2021,45,Music,0.45
Edwina Magnus,10/08/2021,46,Music,0.46
Edwina Magnus,11/08/2021,47,Music,0.47
Edwina Magnus,12/08/2021,48,Music,0.48
Yola Reinecke,01/08/2021,38,Music,0.38
Yola Reinecke,02/08/2021,39,Music,0.39
Yola Reinecke,03/08/2021,40,Music,0.4
Yola Reinecke,04/08/2021,41,Music,0.41
Yola Reinecke,05/08/2021,42,Music,0.42
Yola Reinecke,06/08/2021,43,Music,0.43
Yola Reinecke,07/08/2021,44,Music,0.44
Yola Reinecke,08/08/2021,45,Music,0.45
Yola Reinecke,09/08/2021,46,Music,0.46
Yola Reinecke,10/08/2021,47,Music,0.47
Yola Reinecke,11/08/2021,48,Music,0.48
Yola Reinecke,12/08/2021,49,Music,0.49
Anna Saunders,01/08/2021,39,Music,0.39
Anna Saunders,02/08/2021,40,Music,0.4
Anna Saunders,03/08/2021,41,Music,0.41
Anna Saunders,04/08/2021,42,Music,0.42
Anna Saunders,05/08/2021,43,Music,0.43
Anna Saunders,06/08/2021,44,Music,0.44
Anna Saunders,07/08/2021,45,Music,0.45
Anna Saunders,08/08/2021,46,Music,0.46
Anna Saunders,09/08/2021,47,Music,0.47
Anna Saunders,10/08/2021,48,Music,0.48
Anna Saunders,11/08/2021,49,Music,0.49
Anna Saunders,12/08/2021,50,Music,0.5
Nicholas Findell-Aghnatios,01/08/2021,40,Music,0.4
Nicholas Findell-Aghnatios,02/08/2021,41,Music,0.41
Nicholas Findell-Aghnatios,03/08/2021,42,Music,0.42
Nicholas Findell-Aghnatios,04/08/2021,43,Music,0.43
Nicholas Findell-Aghnatios,05/08/2021,44,Music,0.44
Nicholas Findell-Aghnatios,06/08/2021,45,Music,0.45
Nicholas Findell-Aghnatios,07/08/2021,46,Music,0.46
Nicholas Findell-Aghnatios,08/08/2021,47,Music,0.47
Nicholas Findell-Aghnatios,09/08/2021,48,Music,0.48
Nicholas Findell-Aghnatios,10/08/2021,49,Music,0.49
Nicholas Findell-Aghnatios,11/08/2021,50,Music,0.5
Nicholas Findell-Aghnatios,12/08/2021,51,Music,0.51
Joshua Green,01/08/2021,41,Music,0.41
Joshua Green,02/08/2021,42,Music,0.42
Joshua Green,03/08/2021,43,Music,0.43
Joshua Green,04/08/2021,44,Music,0.44
Joshua Green,05/08/2021,45,Music,0.45
Joshua Green,06/08/2021,46,Music,0.46
Joshua Green,07/08/2021,47,Music,0.47
Joshua Green,08/08/2021,48,Music,0.48
Joshua Green,09/08/2021,49,Music,0.49
Joshua Green,10/08/2021,50,Music,0.5
Joshua Green,11/08/2021,51,Music,0.51
Joshua Green,12/08/2021,52,Music,0.52
Lachlan Forsyth-Smith,01/08/2021,42,Music,0.42
Lachlan Forsyth-Smith,02/08/2021,43,Music,0.43
Lachlan Forsyth-Smith,03/08/2021,44,Music,0.44
Lachlan Forsyth-Smith,04/08/2021,45,Music,0.45
Lachlan Forsyth-Smith,05/08/2021,46,Music,0.46
Lachlan Forsyth-Smith,06/08/2021,47,Music,0.47
Lachlan Forsyth-Smith,07/08/2021,48,Music,0.48
Lachlan Forsyth-Smith,08/08/2021,49,Music,0.49
Lachlan Forsyth-Smith,09/08/2021,50,Music,0.5
Lachlan Forsyth-Smith,10/08/2021,51,Music,0.51
Lachlan Forsyth-Smith,11/08/2021,52,Music,0.52
Lachlan Forsyth-Smith,12/08/2021,53,Music,0.53
Samantha Hely,01/08/2021,44,Music,0.44
Samantha Hely,02/08/2021,45,Music,0.45
Samantha Hely,03/08/2021,46,Music,0.46
Samantha Hely,04/08/2021,47,Music,0.47
Samantha Hely,05/08/2021,48,Music,0.48
Samantha Hely,06/08/2021,49,Music,0.49
Samantha Hely,07/08/2021,50,Music,0.5
Samantha Hely,08/08/2021,51,Music,0.51
Samantha Hely,09/08/2021,52,Music,0.52
Samantha Hely,10/08/2021,53,Music,0.53
Samantha Hely,11/08/2021,54,Music,0.54
Samantha Hely,12/08/2021,55,Music,0.55
Alannah Walton,01/08/2021,45,Music,0.45
Alannah Walton,02/08/2021,46,Music,0.46
Alannah Walton,03/08/2021,47,Music,0.47
Alannah Walton,04/08/2021,48,Music,0.48
Alannah Walton,05/08/2021,49,Music,0.49
Alannah Walton,06/08/2021,50,Music,0.5
Alannah Walton,07/08/2021,51,Music,0.51
Alannah Walton,08/08/2021,52,Music,0.52
Alannah Walton,09/08/2021,53,Music,0.53
Alannah Walton,10/08/2021,54,Music,0.54
Alannah Walton,11/08/2021,55,Music,0.55
Alannah Walton,12/08/2021,56,Music,0.56
Tess Malycon,01/08/2021,46,Music,0.46
Tess Malycon,02/08/2021,47,Music,0.47
Tess Malycon,03/08/2021,48,Music,0.48
Tess Malycon,04/08/2021,49,Music,0.49
Tess Malycon,05/08/2021,50,Music,0.5
Tess Malycon,06/08/2021,51,Music,0.51
Tess Malycon,07/08/2021,52,Music,0.52
Tess Malycon,08/08/2021,53,Music,0.53
Tess Malycon,09/08/2021,54,Music,0.54
