student,date,effortScore,class,acPercentile
Alannah Walton,11/08/2021,55,Music,0.55
Alannah Walton,12/08/2021,56,Music,0.56
Tess Malycon,01/08/2021,46,Music,0.46
Tess Malycon,02/08/2021,47,Music,0.47
Tess Malycon,03/08/2021,48,Music,0.48
Tess Malycon,04/08/2021,49,Music,0.49
Tess Malycon,05/08/2021,50,Music,0.5
Tess Malycon,06/08/2021,51,Music,0.51
Tess Malycon,07/08/2021,52,Music,0.52
Tess Malycon,08/08/2021,53,Music,0.53
Tess Malycon,09/08/2021,54,Music,0.54
Tess Malycon,10/08/2021,55,Music,0.55
Tess Malycon,11/08/2021,56,Music,0.56
Tess Malycon,12/08/2021,57,Music,0.57
Emilie Bessell,01/08/2021,47,Music,0.47
Emilie Bessell,02/08/2021,48,Music,0.48
Emilie Bessell,03/08/2021,49,Music,0.49
Emilie Bessell,04/08/2021,50,Music,0.5
Emilie Bessell,05/08/2021,51,Music,0.51
Emilie Bessell,06/08/2021,52,Music,0.52
Emilie Bessell,07/08/2021,53,Music,0.53
Emilie Bessell,08/08/2021,54,Music,0.54
Emilie Bessell,09/08/2021,55,Music,0.55
Emilie Bessell,10/08/2021,56,Music,0.56
Emilie Bessell,11/08/2021,57,Music,0.57
Emilie Bessell,12/08/2021,58,Music,0.58
Josephine Simpson,01/08/2021,48,Music,0.48
Josephine Simpson,02/08/2021,49,Music,0.49
Josephine Simpson,03/08/2021,50,Music,0.5
Josephine Simpson,04/08/2021,51,Music,0.51
Josephine Simpson,05/08/2021,52,Music,0.52
Josephine Simpson,06/08/2021,53,Music,0.53
Josephine Simpson,07/08/2021,54,Music,0.54
Josephine Simpson,08/08/2021,55,Music,0.55
Josephine Simpson,09/08/2021,56,Music,0.56
Josephine Simpson,10/08/2021,57,Music,0.57
Josephine Simpson,11/08/2021,58,Music,0.58
Josephine Simpson,12/08/2021,59,Music,0.59
Charlotte Perikic,01/08/2021,49,Music,0.49
Charlotte Perikic,02/08/2021,50,Music,0.5
Charlotte Perikic,03/08/2021,51,Music,0.51
Charlotte Perikic,04/08/2021,52,Music,0.52
Charlotte Perikic,05/08/2021,53,Music,0.53
Charlotte Perikic,06/08/2021,54,Music,0.54
Charlotte Perikic,07/08/2021,55,Music,0.55
Charlotte Perikic,08/08/2021,56,Music,0.56
Charlotte Perikic,09/08/2021,57,Music,0.57
Charlotte Perikic,10/08/2021,58,Music,0.58
Charlotte Perikic,11/08/2021,59,Music,0.59
Charlotte Perikic,12/08/2021,60,Music,0.6
Emily Colvin,01/08/2021,50,Music,0.5
Emily Colvin,02/08/2021,51,Music,0.51
Emily Colvin,03/08/2021,52,Music,0.52
Emily Colvin,04/08/2021,53,Music,0.53
Emily Colvin,05/08/2021,54,Music,0.54
Emily Colvin,06/08/2021,55,Music,0.55
Emily Colvin,07/08/2021,56,Music,0.56
Emily Colvin,08/08/2021,57,Music,0.57
Emily Colvin,09/08/2021,58,Music,0.58
Emily Colvin,10/08/2021,59,Music,0.59
Emily Colvin,11/08/2021,60,Music,0.6
Emily Colvin,12/08/2021,61,Music,0.61
Daniel Close,01/08/2021,51,Music,0.51
Daniel Close,02/08/2021,52,Music,0.52
Daniel Close,03/08/2021,53,Music,0.53
Daniel Close,04/08/2021,54,Music,0.54
Daniel Close,05/08/2021,55,Music,0.55
Daniel Close,06/08/2021,56,Music,0.56
Daniel Close,07/08/2021,57,Music,0.57
Daniel Close,08/08/2021,58,Music,0.58
Daniel Close,09/08/2021,59,Music,0.59
Daniel Close,10/08/2021,60,Music,0.6
Daniel Close,11/08/2021,61,Music,0.61
Daniel Close,12/08/2021,62,Music,0.62
Ashley Walton,01/08/2021,52,Music,0.52
Ashley Walton,02/08/2021,53,Music,0.53
Ashley Walton,03/08/2021,54,Music,0.54
Ashley Walton,04/08/2021,55,Music,0.55
Ashley Walton,05/08/2021,56,Music,0.56
Ashley Walton,06/08/2021,57,Music,0.57
Ashley Walton,07/08/2021,58,Music,0.58
Ashley Walton,08/08/2021,59,Music,0.59
Ashley Walton,09/08/2021,60,Music,0.6
Ashley Walton,10/08/2021,61,Music,0.61
Ashley Walton,11/08/2021,62,Music,0.62
Ashley Walton,12/08/2021,63,Music,0.63
Michelle Jordi,01/08/2021,53,Music,0.53
Michelle Jordi,02/08/2021,54,Music,0.54
Michelle Jordi,03/08/2021,55,Music,0.55
Michelle Jordi,04/08/2021,56,Music,0.56
Michelle Jordi,05/08/2021,57,Music,0.57
Michelle Jordi,06/08/2021,58,Music,0.58
Michelle Jordi,07/08/2021,59,Music,0.59
Michelle Jordi,08/08/2021,60,Music,0.6
Michelle Jordi,09/08/2021,61,Music,0.61
Michelle Jordi,10/08/2021,62,Music,0.62
Michelle Jordi,11/08/2021,63,Music,0.63
Michelle Jordi,12/08/2021,64,Music,0.64
Alexander Verschoor,01/08/2021,54,Music,0.54
Alexander Verschoor,02/08/2021,55,Music,0.55
Alexander Verschoor,03/08/2021,56,Music,0.56
Alexander Verschoor,04/08/2021,57,Music,0.57
Alexander Verschoor,05/08/2021,58,Music,0.58
Alexander Verschoor,06/08/2021,59,Music,0.59
Alexander Verschoor,07/08/2021,60,Music,0.6
Alexander Verschoor,08/08/2021,61,Music,0.61
Alexander Verschoor,09/08/2021,62,Music,0.62
Alexander Verschoor,10/08/2021,63,Music,0.63
Alexander Verschoor,11/08/2021,64,Music,0.64
Alexander Verschoor,12/08/2021,65,Music,0.65
Georgia Verschoor,01/08/2021,55,Music,0.55
Georgia Verschoor,02/08/2021,56,Music,0.56
Georgia Verschoor,03/08/2021,57,Music,0.57
Georgia Verschoor,04/08/2021,58,Music,0.58
Georgia Verschoor,05/08/2021,59,Music,0.59
Georgia Verschoor,06/08/2021,60,Music,0.6
Georgia Verschoor,07/08/2021,61,Music,0.61
Georgia Verschoor,08/08/2021,62,Music,0.62
Georgia Verschoor,09/08/2021,63,Music,0.63
Georgia Verschoor,10/08/2021,64,Music,0.64
Georgia Verschoor,11/08/2021,65,Music,0.65
Georgia Verschoor,12/08/2021,66,Music,0.66
Nikola Barac,01/08/2021,56,Music,0.56
Nikola Barac,02/08/2021,57,Music,0.57
Nikola Barac,03/08/2021,58,Music,0.58
Nikola Barac,04/08/2021,59,Music,0.59
Nikola Barac,05/08/2021,60,Music,0.6
Nikola Barac,06/08/2021,61,Music,0.61
Nikola Barac,07/08/2021,62,Music,0.62
Nikola Barac,08/08/2021,63,Music,0.63
Nikola Barac,09/08/2021,64,Music,0.64
Nikola Barac,10/08/2021,65,Music,0.65
Nikola Barac,11/08/2021,66,Music,0.66
Nikola Barac,12/08/2021,67,Music,0.67
Aurora Golowenko,01/08/2021,57,Music,0.57
Aurora Golowenko,02/08/2021,58,Music,0.58
Aurora Golowenko,03/08/2021,59,Music,0.59
Aurora Golowenko,04/08/2021,60,Music,0.6
Aurora Golowenko,05/08/2021,61,Music,0.61
Aurora Golowenko,06/08/2021,62,Music,0.62
Aurora Golowenko,07/08/2021,63,Music,0.63
Aurora Golowenko,08/08/2021,64,Music,0.64
Aurora Golowenko,09/08/2021,65,Music,0.65
Aurora Golowenko,10/08/2021,66,Music,0.66
Aurora Golowenko,11/08/2021,67,Music,0.67
Aurora Golowenko,12/08/2021,68,Music,0.68
Jack Lazzarotto,01/08/2021,58,Music,0.58
Jack Lazzarotto,02/08/2021,59,Music,0.59
Jack Lazzarotto,03/08/2021,60,Music,0.6
Jack Lazzarotto,04/08/2021,61,Music,0.61
Jack Lazzarotto,05/08/2021,62,Music,0.62
Jack Lazzarotto,06/08/2021,63,Music,0.63
Jack Lazzarotto,07/08/2021,64,Music,0.64
Jack Lazzarotto,08/08/2021,65,Music,0.65
Jack Lazzarotto,09/08/2021,66,Music,0.66
Jack Lazzarotto,10/08/2021,67,Music,0.67
Jack Lazzarotto,11/08/2021,68,Music,0.68
Jack Lazzarotto,12/08/2021,69,Music,0.69
Harry Knight,01/08/2021,59,Music,0.59
Harry Knight,02/08/2021,60,Music,0.6
Harry Knight,03/08/2021,61,Music,0.61
Harry Knight,04/08/2021,62,Music,0.62
Harry Knight,05/08/2021,63,Music,0.63
Harry Knight,06/08/2021,64,Music,0.64
Harry Knight,07/08/2021,65,Music,0.65
Harry Knight,08/08/2021,66,Music,0.66
Harry Knight,09/08/2021,67,Music,0.67
Harry Knight,10/08/2021,68,Music,0.68
Harry Knight,11/08/2021,69,Music,0.69
Harry Knight,12/08/2021,70,Music,0.7
Jackson Doyle,01/08/2021,60,Music,0.6
Jackson Doyle,02/08/2021,61,Music,0.61
Jackson Doyle,03/08/2021,62,Music,0.62
Jackson Doyle,04/08/2021,63,Music,0.63
Jackson Doyle,05/08/2021,64,Music,0.64
Jackson Doyle,06/08/2021,65,Music,0.65
Jackson Doyle,07/08/2021,66,Music,0.66
Jackson Doyle,08/08/2021,67,Music,0.67
Jackson Doyle,09/08/2021,68,Music,0.68
Jackson Doyle,10/08/2021,69,Music,0.69
Jackson Doyle,11/08/2021,70,Music,0.7
Jackson Doyle,12/08/2021,71,Music,0.71
Saskia Northam,01/08/2021,61,Music,0.61
Saskia Northam,02/08/2021,62,Music,0.62
Saskia Northam,03/08/2021,63,Music,0.63
Saskia Northam,04/08/2021,64,Music,0.64
Saskia Northam,05/08/2021,65,Music,0.65
Saskia Northam,06/08/2021,66,Music,0.66
Saskia Northam,07/08/2021,67,Music,0.67
Saskia Northam,08/08/2021,68,Music,0.68
Saskia Northam,09/08/2021,69,Music,0.69
Saskia Northam,10/08/2021,70,Music,0.7
Saskia Northam,11/08/2021,71,Music,0.71
Saskia Northam,12/08/2021,72,Music,0.72
Aidan Turnbull,01/08/2021,62,Music,0.62
Aidan Turnbull,02/08/2021,63,Music,0.63
Aidan Turnbull,03/08/2021,64,Music,0.64
Aidan Turnbull,04/08/2021,65,Music,0.65
Aidan Turnbull,05/08/2021,66,Music,0.66
Aidan Turnbull,06/08/2021,67,Music,0.67
Aidan Turnbull,07/08/2021,68,Music,0.68
Aidan Turnbull,08/08/2021,69,Music,0.69
Aidan Turnbull,09/08/2021,70,Music,0.7
Aidan Turnbull,10/08/2021,71,Music,0.71
Aidan Turnbull,11/08/2021,72,Music,0.72
Aidan Turnbull,12/08/2021,73,Music,0.73
Lachlan Binnekamp,01/08/2021,63,Music,0.63
Lachlan Binnekamp,02/08/2021,64,Music,0.64
Lachlan Binnekamp,03/08/2021,65,Music,0.65
Lachlan Binnekamp,04/08/2021,66,Music,0.66
Lachlan Binnekamp,05/08/2021,67,Music,0.67
Lachlan Binnekamp,06/08/2021,68,Music,0.68
Lachlan Binnekamp,07/08/2021,69,Music,0.69
Lachlan Binnekamp,08/08/2021,70,Music,0.7
Lachlan Binnekamp,09/08/2021,71,Music,0.71
Lachlan Binnekamp,10/08/2021,72,Music,0.72
Lachlan Binnekamp,11/08/2021,73,Music,0.73
Lachlan Binnekamp,12/08/2021,74,Music,0.74
Sara Vencalkova,01/08/2021,64,Music,0.64
Sara Vencalkova,02/08/2021,65,Music,0.65
Sara Vencalkova,03/08/2021,66,Music,0.66
Sara Vencalkova,04/08/2021,67,Music,0.67
Sara Vencalkova,05/08/2021,68,Music,0.68
Sara Vencalkova,06/08/2021,69,Music,0.69
Sara Vencalkova,07/08/2021,70,Music,0.7
Sara Vencalkova,08/08/2021,71,Music,0.71
Sara Vencalkova,09/08/2021,72,Music,0.72
Sara Vencalkova,10/08/2021,73,Music,0.73
Sara Vencalkova,11/08/2021,74,Music,0.74
Sara Vencalkova,12/08/2021,75,Music,0.75
Thomas Graetz,01/08/2021,65,Music,0.65
Thomas Graetz,02/08/2021,66,Music,0.66
Thomas Graetz,03/08/2021,67,Music,0.67
Thomas Graetz,04/08/2021,68,Music,0.68
Thomas Graetz,05/08/2021,69,Music,0.69
Thomas Graetz,06/08/2021,70,Music,0.7
Thomas Graetz,07/08/2021,71,Music,0.71
Thomas Graetz,08/08/2021,72,Music,0.72
Thomas Graetz,09/08/2021,73,Music,0.73
Thomas Graetz,10/08/2021,74,Music,0.74
Thomas Graetz,11/08/2021,75,Music,0.75
Thomas Graetz,12/08/2021,76,Music,0.76
Ruby Turnbull,01/08/2021,66,Music,0.66
Ruby Turnbull,02/08/2021,67,Music,0.67
Ruby Turnbull,03/08/2021,68,Music,0.68
Ruby Turnbull,04/08/2021,69,Music,0.69
Ruby Turnbull,05/08/2021,70,Music,0.7
Ruby Turnbull,06/08/2021,71,Music,0.71
Ruby Turnbull,07/08/2021,72,Music,0.72
Ruby Turnbull,08/08/2021,73,Music,0.73
Ruby Turnbull,09/08/2021,74,Music,0.74
Ruby Turnbull,10/08/2021,75,Music,0.75
Ruby Turnbull,11/08/2021,76,Music,0.76
Ruby Turnbull,12/08/2021,77,Music,0.77
Ella Delaney,01/08/2021,67,Music,0.67
Ella Delaney,02/08/2021,68,Music,0.68
Ella Delaney,03/08/2021,69,Music,0.69
Ella Delaney,04/08/2021,70,Music,0.7
Ella Delaney,05/08/2021,71,Music,0.71
Ella Delaney,06/08/2021,72,Music,0.72
Ella Delaney,07/08/2021,73,Music,0.73
Ella Delaney,08/08/2021,74,Music,0.74
Ella Delaney,09/08/2021,75,Music,0.75
Ella Delaney,10/08/2021,76,Music,0.76
Ella Delaney,11/08/2021,77,Music,0.77
Ella Delaney,12/08/2021,78,Music,0.78
Asher McBride,01/08/2021,68,Music,0.68
Asher McBride,02/08/2021,69,Music,0.69
Asher McBride,03/08/2021,70,Music,0.7
Asher McBride,04/08/2021,71,Music,0.71
Asher McBride,05/08/2021,72,Music,0.72
Asher McBride,06/08/2021,73,Music,0.73
Asher McBride,07/08/2021,74,Music,0.74
Asher McBride,08/08/2021,75,Music,0.75
Asher McBride,09/08/2021,76,Music,0.76
Asher McBride,10/08/2021,77,Music,0.77
Asher McBride,11/08/2021,78,Music,0.78
Asher McBride,12/08/2021,79,Music,0.79
Carl Hansen,01/08/2021,69,Music,0.69
Carl Hansen,02/08/2021,70,Music,0.7
Carl Hansen,03/08/2021,71,Music,0.71
Carl Hansen,04/08/2021,72,Music,0.72
Carl Hansen,05/08/2021,73,Music,0.73
Carl Hansen,06/08/2021,74,Music,0.74
Carl Hansen,07/08/2021,75,Music,0.75
Carl Hansen,08/08/2021,76,Music,0.76
Carl Hansen,09/08/2021,77,Music,0.77
Carl Hansen,10/08/2021,78,Music,0.78
Carl Hansen,11/08/2021,79,Music,0.79
Carl Hansen,12/08/2021,80,Music,0.8
Jade Patrick,01/08/2021,70,Music,0.7
Jade Patrick,02/08/2021,71,Music,0.71
Jade Patrick,03/08/2021,72,Music,0.72
Jade Patrick,04/08/2021,73,Music,0.73
Jade Patrick,05/08/2021,74,Music,0.74
Jade Patrick,06/08/2021,75,Music,0.75
Jade Patrick,07/08/2021,76,Music,0.76
Jade Patrick,08/08/2021,77,Music,0.77
Jade Patrick,09/08/2021,78,Music,0.78
Jade Patrick,10/08/2021,79,Music,0.79
Jade Patrick,11/08/2021,80,Music,0.8
Jade Patrick,12/08/2021,81,Music,0.81
Spencer Farrell,01/08/2021,71,Music,0.71
Spencer Farrell,02/08/2021,72,Music,0.72
Spencer Farrell,03/08/2021,73,Music,0.73
Spencer Farrell,04/08/2021,74,Music,0.74
Spencer Farrell,05/08/2021,75,Music,0.75
Spencer Farrell,06/08/2021,76,Music,0.76
Spencer Farrell,07/08/2021,77,Music,0.77
Spencer Farrell,08/08/2021,78,Music,0.78
Spencer Farrell,09/08/2021,79,Music,0.79
Spencer Farrell,10/08/2021,80,Music,0.8
Spencer Farrell,11/08/2021,81,Music,0.81
Spencer Farrell,12/08/2021,82,Music,0.82
Maximilian Neubauer,01/08/2021,72,Music,0.72
Maximilian Neubauer,02/08/2021,73,Music,0.73
Maximilian Neubauer,03/08/2021,74,Music,0.74
Maximilian Neubauer,04/08/2021,75,Music,0.75
Maximilian Neubauer,05/08/2021,76,Music,0.76
Maximilian Neubauer,06/08/2021,77,Music,0.77
Maximilian Neubauer,07/08/2021,78,Music,0.78
Maximilian Neubauer,08/08/2021,79,Music,0.79
Maximilian Neubauer,09/08/2021,80,Music,0.8
Maximilian Neubauer,10/08/2021,81,Music,0.81
Maximilian Neubauer,11/08/2021,82,Music,0.82
Maximilian Neubauer,12/08/2021,83,Music,0.83
Rowan Drew,01/08/2021,73,Music,0.73
Rowan Drew,02/08/2021,74,Music,0.74
Rowan Drew,03/08/2021,75,Music,0.75
Rowan Drew,04/08/2021,76,Music,0.76
Rowan Drew,05/08/2021,77,Music,0.77
Rowan Drew,06/08/2021,78,Music,0.78
Rowan Drew,07/08/2021,79,Music,0.79
Rowan Drew,08/08/2021,80,Music,0.8
Rowan Drew,09/08/2021,81,Music,0.81
Rowan Drew,10/08/2021,82,Music,0.82
Rowan Drew,11/08/2021,83,Music,0.83
Rowan Drew,12/08/2021,84,Music,0.84
Julia Saunders,01/08/2021,74,Music,0.74
Julia Saunders,02/08/2021,75,Music,0.75
Julia Saunders,03/08/2021,76,Music,0.76
Julia Saunders,04/08/2021,77,Music,0.77
Julia Saunders,05/08/2021,78,Music,0.78
Julia Saunders,06/08/2021,79,Music,0.79
Julia Saunders,07/08/2021,80,Music,0.8
Julia Saunders,08/08/2021,81,Music,0.81
Julia Saunders,09/08/2021,82,Music,0.82
Julia Saunders,10/08/2021,83,Music,0.83
Julia Saunders,11/08/2021,84,Music,0.84
Julia Saunders,12/08/2021,85,Music,0.85
Ashani Gupta,01/08/2021,75,Music,0.75
Ashani Gupta,02/08/2021,76,Music,0.76
Ashani Gupta,03/08/2021,77,Music,0.77
Ashani Gupta,04/08/2021,78,Music,0.78
Ashani Gupta,05/08/2021,79,Music,0.79
Ashani Gupta,06/08/2021,80,Music,0.8
Ashani Gupta,07/08/2021,81,Music,0.81
Ashani Gupta,08/08/2021,82,Music,0.82
Ashani Gupta,09/08/2021,83,Music,0.83
Ashani Gupta,10/08/2021,84,Music,0.84
Ashani Gupta,11/08/2021,85,Music,0.85
Ashani Gupta,12/08/2021,86,Music,0.86
Yasmin Gupta,01/08/2021,76,Music,0.76
Yasmin Gupta,02/08/2021,77,Music,0.77
Yasmin Gupta,03/08/2021,78,Music,0.78
Yasmin Gupta,04/08/2021,79,Music,0.79
Yasmin Gupta,05/08/2021,80,Music,0.8
Yasmin Gupta,06/08/2021,81,Music,0.81
Yasmin Gupta,07/08/2021,82,Music,0.82
Yasmin Gupta,08/08/2021,83,Music,0.83
Yasmin Gupta,09/08/2021,84,Music,0.84
Yasmin Gupta,10/08/2021,85,Music,0.85
Yasmin Gupta,11/08/2021,86,Music,0.86
Yasmin Gupta,12/08/2021,87,Music,0.87
Lachlan Greig,01/08/2021,77,Music,0.77
Lachlan Greig,02/08/2021,78,Music,0.78
Lachlan Greig,03/08/2021,79,Music,0.79
Lachlan Greig,04/08/2021,80,Music,0.8
Lachlan Greig,05/08/2021,81,Music,0.81
Lachlan Greig,06/08/2021,82,Music,0.82
Lachlan Greig,07/08/2021,83,Music,0.83
Lachlan Greig,08/08/2021,84,Music,0.84
Lachlan Greig,09/08/2021,85,Music,0.85
Lachlan Greig,10/08/2021,86,Music,0.86
Lachlan Greig,11/08/2021,87,Music,0.87
Lachlan Greig,12/08/2021,88,Music,0.88
Sienna Kerr,01/08/2021,78,Music,0.78
Sienna Kerr,02/08/2021,79,Music,0.79
Sienna Kerr,03/08/2021,80,Music,0.8
Sienna Kerr,04/08/2021,81,Music,0.81
Sienna Kerr,05/08/2021,82,Music,0.82
Sienna Kerr,06/08/2021,83,Music,0.83
Sienna Kerr,07/08/2021,84,Music,0.84
Sienna Kerr,08/08/2021,85,Music,0.85
Sienna Kerr,09/08/2021,86,Music,0.86
Sienna Kerr,10/08/2021,87,Music,0.87
Sienna Kerr,11/08/2021,88,Music,0.88
Sienna Kerr,12/08/2021,89,Music,0.89
Holly Gallagher,01/08/2021,79,Music,0.79
Holly Gallagher,02/08/2021,80,Music,0.8
Holly Gallagher,03/08/2021,81,Music,0.81
Holly Gallagher,04/08/2021,82,Music,0.82
Holly Gallagher,05/08/2021,83,Music,0.83
Holly Gallagher,06/08/2021,84,Music,0.84
Holly Gallagher,07/08/2021,85,Music,0.85
Holly Gallagher,08/08/2021,86,Music,0.86
Holly Gallagher,09/08/2021,87,Music,0.87
Holly Gallagher,10/08/2021,88,Music,0.88
Holly Gallagher,11/08/2021,89,Music,0.89
Holly Gallagher,12/08/2021,90,Music,0.9
Oliver Noakes,01/08/2021,80,Music,0.8
Oliver Noakes,02/08/2021,81,Music,0.81
Oliver Noakes,03/08/2021,82,Music,0.82
Oliver Noakes,04/08/2021,83,Music,0.83
Oliver Noakes,05/08/2021,84,Music,0.84
Oliver Noakes,06/08/2021,85,Music,0.85
Oliver Noakes,07/08/2021,86,Music,0.86
Oliver Noakes,08/08/2021,87,Music,0.87
Oliver Noakes,09/08/2021,88,Music,0.88
Oliver Noakes,10/08/2021,89,Music,0.89
Oliver Noakes,11/08/2021,90,Music,0.9
Oliver Noakes,12/08/2021,91,Music,0.91
Gurbaaz Singh,01/08/2021,81,Music,0.81
Gurbaaz Singh,02/08/2021,82,Music,0.82
Gurbaaz Singh,03/08/2021,83,Music,0.83
Gurbaaz Singh,04/08/2021,84,Music,0.84
Gurbaaz Singh,05/08/2021,85,Music,0.85
Gurbaaz Singh,06/08/2021,86,Music,0.86
Gurbaaz Singh,07/08/2021,87,Music,0.87
Gurbaaz Singh,08/08/2021,88,Music,0.88
Gurbaaz Singh,09/08/2021,89,Music,0.89
Gurbaaz Singh,10/08/2021,90,Music,0.9
Gurbaaz Singh,11/08/2021,91,Music,0.91
Gurbaaz Singh,12/08/2021,92,Music,0.92
Simone Sandyford,01/08/2021,82,Music,0.82
Simone Sandyford,02/08/2021,83,Music,0.83
Simone Sandyford,03/08/2021,84,Music,0.84
Simone Sandyford,04/08/2021,85,Music,0.85
Simone Sandyford,05/08/2021,86,Music,0.86
Simone Sandyford,06/08/2021,87,Music,0.87
Simone Sandyford,07/08/2021,88,Music,0.88
Simone Sandyford,08/08/2021,89,Music,0.89
Simone Sandyford,09/08/2021,90,Music,0.9
Simone Sandyford,10/08/2021,91,Music,0.91
Simone Sandyford,11/08/2021,92,Music,0.92
Simone Sandyford,12/08/2021,93,Music,0.93
Stefanos Petrellis,01/08/2021,83,Music,0.83
Stefanos Petrellis,02/08/2021,84,Music,0.84
Stefanos Petrellis,03/08/2021,85,Music,0.85
Stefanos Petrellis,04/08/2021,86,Music,0.86
Stefanos Petrellis,05/08/2021,87,Music,0.87
Stefanos Petrellis,06/08/2021,88,Music,0.88
Stefanos Petrellis,07/08/2021,89,Music,0.89
Stefanos Petrellis,08/08/2021,90,Music,0.9
Stefanos Petrellis,09/08/2021,91,Music,0.91
Stefanos Petrellis,10/08/2021,92,Music,0.92
Stefanos Petrellis,11/08/2021,93,Music,0.93
Stefanos Petrellis,12/08/2021,94,Music,0.94
Jade McVeigh,01/08/2021,84,Music,0.84
Jade McVeigh,02/08/2021,85,Music,0.85
Jade McVeigh,03/08/2021,86,Music,0.86
Jade McVeigh,04/08/2021,87,Music,0.87
Jade McVeigh,05/08/2021,88,Music,0.88
Jade McVeigh,06/08/2021,89,Music,0.89
Jade McVeigh,07/08/2021,90,Music,0.9
Jade McVeigh,08/08/2021,91,Music,0.91
Jade McVeigh,09/08/2021,92,Music,0.92
Jade McVeigh,10/08/2021,93,Music,0.93
Jade McVeigh,11/08/2021,94,Music,0.94
Jade McVeigh,12/08/2021,95,Music,0.95
William Pearson,01/08/2021,85,Music,0.85
William Pearson,02/08/2021,86,Music,0.86
William Pearson,03/08/2021,87,Music,0.87
William Pearson,04/08/2021,88,Music,0.88
William Pearson,05/08/2021,89,Music,0.89
William Pearson,06/08/2021,90,Music,0.9
William Pearson,07/08/2021,91,Music,0.91
William Pearson,08/08/2021,92,Music,0.92
William Pearson,09/08/2021,93,Music,0.93
William Pearson,10/08/2021,94,Music,0.94
William Pearson,11/08/2021,95,Music,0.95
William Pearson,12/08/2021,96,Music,0.96
Aleksandra Deegan,01/08/2021,86,Music,0.86
Aleksandra Deegan,02/08/2021,87,Music,0.87
Aleksandra Deegan,03/08/2021,88,Music,0.88
Aleksandra Deegan,04/08/2021,89,Music,0.89
Aleksandra Deegan,05/08/2021,90,Music,0.9
Aleksandra Deegan,06/08/2021,91,Music,0.91
Aleksandra Deegan,07/08/2021,92,Music,0.92
Aleksandra Deegan,08/08/2021,93,Music,0.93
Aleksandra Deegan,09/08/2021,94,Music,0.94
Aleksandra Deegan,10/08/2021,95,Music,0.95
Aleksandra Deegan,11/08/2021,96,Music,0.96
Aleksandra Deegan,12/08/2021,97,Music,0.97
Ethan Noes,01/08/2021,87,Music,0.87
Ethan Noes,02/08/2021,88,Music,0.88
Ethan Noes,03/08/2021,89,Music,0.89
Ethan Noes,04/08/2021,90,Music,0.9
Ethan Noes,05/08/2021,91,Music,0.91
Ethan Noes,06/08/2021,92,Music,0.92
Ethan Noes,07/08/2021,93,Music,0.93
Ethan Noes,08/08/2021,94,Music,0.94
Ethan Noes,09/08/2021,95,Music,0.95
Ethan Noes,10/08/2021,96,Music,0.96
Ethan Noes,11/08/2021,97,Music,0.97
Ethan Noes,12/08/2021,98,Music,0.98
Rebecca Faurby,01/08/2021,88,Music,0.88
Rebecca Faurby,02/08/2021,89,Music,0.89
Rebecca Faurby,03/08/2021,90,Music,0.9
Rebecca Faurby,04/08/2021,91,Music,0.91
Rebecca Faurby,05/08/2021,92,Music,0.92
Rebecca Faurby,06/08/2021,93,Music,0.93
Rebecca Faurby,07/08/2021,94,Music,0.94
Rebecca Faurby,08/08/2021,95,Music,0.95
Rebecca Faurby,09/08/2021,96,Music,0.96
Rebecca Faurby,10/08/2021,97,Music,0.97
Rebecca Faurby,11/08/2021,98,Music,0.98
Rebecca Faurby,12/08/2021,99,Music,0.99
Ashleigh Locke,01/08/2021,89,Music,0.89
Ashleigh Locke,02/08/2021,90,Music,0.9
Ashleigh Locke,03/08/2021,91,Music,0.91
Ashleigh Locke,04/08/2021,92,Music,0.92
Ashleigh Locke,05/08/2021,93,Music,0.93
Ashleigh Locke,06/08/2021,94,Music,0.94
Ashleigh Locke,07/08/2021,95,Music,0.95
Ashleigh Locke,08/08/2021,96,Music,0.96
Ashleigh Locke,09/08/2021,97,Music,0.97
Ashleigh Locke,10/08/2021,98,Music,0.98
Ashleigh Locke,11/08/2021,99,Music,0.99
Ashleigh Locke,12/08/2021,00,Music,0
Kai Lin Tan,01/08/2021,90,Music,0.9
Kai Lin Tan,02/08/2021,91,Music,0.91
Kai Lin Tan,03/08/2021,92,Music,0.92
Kai Lin Tan,04/08/2021,93,Music,0.93
Kai Lin Tan,05/08/2021,94,Music,0.94
Kai Lin Tan,06/08/2021,95,Music,0.95
Kai Lin Tan,07/08/2021,96,Music,0.96
Kai Lin Tan,08/08/2021,97,Music,0.97
Kai Lin Tan,09/08/2021,98,Music,0.98
Kai Lin Tan,10/08/2021,99,Music,0.99
Kai Lin Tan,11/08/2021,00,Music,0
Kai Lin Tan,12/08/2021,01,Music,0.01
Marcus Ogden,01/08/2021,91,Music,0.91
Marcus Ogden,02/08/2021,92,Music,0.92
Marcus Ogden,03/08/2021,93,Music,0.93
Marcus Ogden,04/08/2021,94,Music,0.94
Marcus Ogden,05/08/2021,95,Music,0.95
Marcus Ogden,06/08/2021,96,Music,0.96
Marcus Ogden,07/08/2021,97,Music,0.97
Marcus Ogden,08/08/2021,98,Music,0.98
Marcus Ogden,09/08/2021,99,Music,0.99
Marcus Ogden,10/08/2021,00,Music,0
Marcus Ogden,11/08/2021,01,Music,0.01
Marcus Ogden,12/08/2021,02,Music,0.02
Freya Gait,01/08/2021,92,Music,0.92
Freya Gait,02/08/2021,93,Music,0.93
Freya Gait,03/08/2021,94,Music,0.94
Freya Gait,04/08/2021,95,Music,0.95
