student,date,effortScore,class,acPercentile
Thomas Vekas,04/08/2021,19,Music,0.19
Thomas Vekas,05/08/2021,20,Music,0.2
Thomas Vekas,06/08/2021,21,Music,0.21
Thomas Vekas,07/08/2021,22,Music,0.22
Thomas Vekas,08/08/2021,23,Music,0.23
Thomas Vekas,09/08/2021,24,Music,0.24
Thomas Vekas,10/08/2021,25,Music,0.25
Thomas Vekas,11/08/2021,26,Music,0.26
Thomas Vekas,12/08/2021,27,Music,0.27
Jared Bowden,01/08/2021,17,Music,0.17
Jared Bowden,02/08/2021,18,Music,0.18
Jared Bowden,03/08/2021,19,Music,0.19
Jared Bowden,04/08/2021,20,Music,0.2
Jared Bowden,05/08/2021,21,Music,0.21
Jared Bowden,06/08/2021,22,Music,0.22
Jared Bowden,07/08/2021,23,Music,0.23
Jared Bowden,08/08/2021,24,Music,0.24
Jared Bowden,09/08/2021,25,Music,0.25
Jared Bowden,10/08/2021,26,Music,0.26
Jared Bowden,11/08/2021,27,Music,0.27
Jared Bowden,12/08/2021,28,Music,0.28
Bronte Vanderfield,01/08/2021,18,Music,0.18
Bronte Vanderfield,02/08/2021,19,Music,0.19
Bronte Vanderfield,03/08/2021,20,Music,0.2
Bronte Vanderfield,04/08/2021,21,Music,0.21
Bronte Vanderfield,05/08/2021,22,Music,0.22
Bronte Vanderfield,06/08/2021,23,Music,0.23
Bronte Vanderfield,07/08/2021,24,Music,0.24
Bronte Vanderfield,08/08/2021,25,Music,0.25
Bronte Vanderfield,09/08/2021,26,Music,0.26
Bronte Vanderfield,10/08/2021,27,Music,0.27
Bronte Vanderfield,11/08/2021,28,Music,0.28
Bronte Vanderfield,12/08/2021,29,Music,0.29
Emily Gray,01/08/2021,19,Music,0.19
Emily Gray,02/08/2021,20,Music,0.2
Emily Gray,03/08/2021,21,Music,0.21
Emily Gray,04/08/2021,22,Music,0.22
Emily Gray,05/08/2021,23,Music,0.23
Emily Gray,06/08/2021,24,Music,0.24
Emily Gray,07/08/2021,25,Music,0.25
Emily Gray,08/08/2021,26,Music,0.26
Emily Gray,09/08/2021,27,Music,0.27
Emily Gray,10/08/2021,28,Music,0.28
Emily Gray,11/08/2021,29,Music,0.29
Emily Gray,12/08/2021,30,Music,0.3
Jacqueline Gray,01/08/2021,20,Music,0.2
Jacqueline Gray,02/08/2021,21,Music,0.21
Jacqueline Gray,03/08/2021,22,Music,0.22
Jacqueline Gray,04/08/2021,23,Music,0.23
Jacqueline Gray,05/08/2021,24,Music,0.24
Jacqueline Gray,06/08/2021,25,Music,0.25
Jacqueline Gray,07/08/2021,26,Music,0.26
Jacqueline Gray,08/08/2021,27,Music,0.27
Jacqueline Gray,09/08/2021,28,Music,0.28
Jacqueline Gray,10/08/2021,29,Music,0.29
Jacqueline Gray,11/08/2021,30,Music,0.3
Jacqueline Gray,12/08/2021,31,Music,0.31
Will Tobin,01/08/2021,21,Music,0.21
Will Tobin,02/08/2021,22,Music,0.22
Will Tobin,03/08/2021,23,Music,0.23
Will Tobin,04/08/2021,24,Music,0.24
Will Tobin,05/08/2021,25,Music,0.25
Will Tobin,06/08/2021,26,Music,0.26
Will Tobin,07/08/2021,27,Music,0.27
Will Tobin,08/08/2021,28,Music,0.28
Will Tobin,09/08/2021,29,Music,0.29
Will Tobin,10/08/2021,30,Music,0.3
Will Tobin,11/08/2021,31,Music,0.31
Will Tobin,12/08/2021,32,Music,0.32
Thomas Latchford,01/08/2021,22,Music,0.22
Thomas Latchford,02/08/2021,23,Music,0.23
Thomas Latchford,03/08/2021,24,Music,0.24
Thomas Latchford,04/08/2021,25,Music,0.25
Thomas Latchford,05/08/2021,26,Music,0.26
Thomas Latchford,06/08/2021,27,Music,0.27
Thomas Latchford,07/08/2021,28,Music,0.28
Thomas Latchford,08/08/2021,29,Music,0.29
Thomas Latchford,09/08/2021,30,Music,0.3
Thomas Latchford,10/08/2021,31,Music,0.31
Thomas Latchford,11/08/2021,32,Music,0.32
Thomas Latchford,12/08/2021,33,Music,0.33
Ryan Woolsey,01/08/2021,23,Music,0.23
Ryan Woolsey,02/08/2021,24,Music,0.24
Ryan Woolsey,03/08/2021,25,Music,0.25
Ryan Woolsey,04/08/2021,26,Music,0.26
Ryan Woolsey,05/08/2021,27,Music,0.27
Ryan Woolsey,06/08/2021,28,Music,0.28
Ryan Woolsey,07/08/2021,29,Music,0.29
Ryan Woolsey,08/08/2021,30,Music,0.3
Ryan Woolsey,09/08/2021,31,Music,0.31
Ryan Woolsey,10/08/2021,32,Music,0.32
Ryan Woolsey,11/08/2021,33,Music,0.33
Ryan Woolsey,12/08/2021,34,Music,0.34
Matthew Lipman,01/08/2021,24,Music,0.24
Matthew Lipman,02/08/2021,25,Music,0.25
Matthew Lipman,03/08/2021,26,Music,0.26
Matthew Lipman,04/08/2021,27,Music,0.27
Matthew Lipman,05/08/2021,28,Music,0.28
Matthew Lipman,06/08/2021,29,Music,0.29
Matthew Lipman,07/08/2021,30,Music,0.3
Matthew Lipman,08/08/2021,31,Music,0.31
Matthew Lipman,09/08/2021,32,Music,0.32
Matthew Lipman,10/08/2021,33,Music,0.33
Matthew Lipman,11/08/2021,34,Music,0.34
Matthew Lipman,12/08/2021,35,Music,0.35
Nicholas Dammery,01/08/2021,25,Music,0.25
Nicholas Dammery,02/08/2021,26,Music,0.26
Nicholas Dammery,03/08/2021,27,Music,0.27
Nicholas Dammery,04/08/2021,28,Music,0.28
Nicholas Dammery,05/08/2021,29,Music,0.29
Nicholas Dammery,06/08/2021,30,Music,0.3
Nicholas Dammery,07/08/2021,31,Music,0.31
Nicholas Dammery,08/08/2021,32,Music,0.32
Nicholas Dammery,09/08/2021,33,Music,0.33
Nicholas Dammery,10/08/2021,34,Music,0.34
Nicholas Dammery,11/08/2021,35,Music,0.35
Nicholas Dammery,12/08/2021,36,Music,0.36
Scarlett Sternberg,01/08/2021,26,Music,0.26
Scarlett Sternberg,02/08/2021,27,Music,0.27
Scarlett Sternberg,03/08/2021,28,Music,0.28
Scarlett Sternberg,04/08/2021,29,Music,0.29
Scarlett Sternberg,05/08/2021,30,Music,0.3
Scarlett Sternberg,06/08/2021,31,Music,0.31
Scarlett Sternberg,07/08/2021,32,Music,0.32
Scarlett Sternberg,08/08/2021,33,Music,0.33
Scarlett Sternberg,09/08/2021,34,Music,0.34
Scarlett Sternberg,10/08/2021,35,Music,0.35
Scarlett Sternberg,11/08/2021,36,Music,0.36
Scarlett Sternberg,12/08/2021,37,Music,0.37
Tobias Page,01/08/2021,27,Music,0.27
Tobias Page,02/08/2021,28,Music,0.28
Tobias Page,03/08/2021,29,Music,0.29
Tobias Page,04/08/2021,30,Music,0.3
Tobias Page,05/08/2021,31,Music,0.31
Tobias Page,06/08/2021,32,Music,0.32
Tobias Page,07/08/2021,33,Music,0.33
Tobias Page,08/08/2021,34,Music,0.34
Tobias Page,09/08/2021,35,Music,0.35
Tobias Page,10/08/2021,36,Music,0.36
Tobias Page,11/08/2021,37,Music,0.37
Tobias Page,12/08/2021,38,Music,0.38
Katharine Keller,01/08/2021,28,Music,0.28
Katharine Keller,02/08/2021,29,Music,0.29
Katharine Keller,03/08/2021,30,Music,0.3
Katharine Keller,04/08/2021,31,Music,0.31
Katharine Keller,05/08/2021,32,Music,0.32
Katharine Keller,06/08/2021,33,Music,0.33
Katharine Keller,07/08/2021,34,Music,0.34
Katharine Keller,08/08/2021,35,Music,0.35
Katharine Keller,09/08/2021,36,Music,0.36
Katharine Keller,10/08/2021,37,Music,0.37
Katharine Keller,11/08/2021,38,Music,0.38
Katharine Keller,12/08/2021,39,Music,0.39
Fraser Clarke,01/08/2021,29,Music,0.29
Fraser Clarke,02/08/2021,30,Music,0.3
Fraser Clarke,03/08/2021,31,Music,0.31
Fraser Clarke,04/08/2021,32,Music,0.32
Fraser Clarke,05/08/2021,33,Music,0.33
Fraser Clarke,06/08/2021,34,Music,0.34
Fraser Clarke,07/08/2021,35,Music,0.35
Fraser Clarke,08/08/2021,36,Music,0.36
Fraser Clarke,09/08/2021,37,Music,0.37
Fraser Clarke,10/08/2021,38,Music,0.38
Fraser Clarke,11/08/2021,39,Music,0.39
Fraser Clarke,12/08/2021,40,Music,0.4
Mackenzie Lofts,01/08/2021,30,Music,0.3
Mackenzie Lofts,02/08/2021,31,Music,0.31
Mackenzie Lofts,03/08/2021,32,Music,0.32
Mackenzie Lofts,04/08/2021,33,Music,0.33
Mackenzie Lofts,05/08/2021,34,Music,0.34
Mackenzie Lofts,06/08/2021,35,Music,0.35
Mackenzie Lofts,07/08/2021,36,Music,0.36
Mackenzie Lofts,08/08/2021,37,Music,0.37
Mackenzie Lofts,09/08/2021,38,Music,0.38
Mackenzie Lofts,10/08/2021,39,Music,0.39
Mackenzie Lofts,11/08/2021,40,Music,0.4
Mackenzie Lofts,12/08/2021,41,Music,0.41
Josephine McDonald,01/08/2021,31,Music,0.31
Josephine McDonald,02/08/2021,32,Music,0.32
Josephine McDonald,03/08/2021,33,Music,0.33
Josephine McDonald,04/08/2021,34,Music,0.34
Josephine McDonald,05/08/2021,35,Music,0.35
Josephine McDonald,06/08/2021,36,Music,0.36
Josephine McDonald,07/08/2021,37,Music,0.37
Josephine McDonald,08/08/2021,38,Music,0.38
Josephine McDonald,09/08/2021,39,Music,0.39
Josephine McDonald,10/08/2021,40,Music,0.4
Josephine McDonald,11/08/2021,41,Music,0.41
Josephine McDonald,12/08/2021,42,Music,0.42
Emmi McDonald,01/08/2021,32,Music,0.32
Emmi McDonald,02/08/2021,33,Music,0.33
Emmi McDonald,03/08/2021,34,Music,0.34
Emmi McDonald,04/08/2021,35,Music,0.35
Emmi McDonald,05/08/2021,36,Music,0.36
Emmi McDonald,06/08/2021,37,Music,0.37
Emmi McDonald,07/08/2021,38,Music,0.38
Emmi McDonald,08/08/2021,39,Music,0.39
Emmi McDonald,09/08/2021,40,Music,0.4
Emmi McDonald,10/08/2021,41,Music,0.41
Emmi McDonald,11/08/2021,42,Music,0.42
Emmi McDonald,12/08/2021,43,Music,0.43
Grace Elliott,01/08/2021,33,Music,0.33
Grace Elliott,02/08/2021,34,Music,0.34
Grace Elliott,03/08/2021,35,Music,0.35
Grace Elliott,04/08/2021,36,Music,0.36
Grace Elliott,05/08/2021,37,Music,0.37
Grace Elliott,06/08/2021,38,Music,0.38
Grace Elliott,07/08/2021,39,Music,0.39
Grace Elliott,08/08/2021,40,Music,0.4
Grace Elliott,09/08/2021,41,Music,0.41
Grace Elliott,10/08/2021,42,Music,0.42
Grace Elliott,11/08/2021,43,Music,0.43
Grace Elliott,12/08/2021,44,Music,0.44
Raymond Chen,01/08/2021,34,Music,0.34
Raymond Chen,02/08/2021,35,Music,0.35
Raymond Chen,03/08/2021,36,Music,0.36
Raymond Chen,04/08/2021,37,Music,0.37
Raymond Chen,05/08/2021,38,Music,0.38
Raymond Chen,06/08/2021,39,Music,0.39
Raymond Chen,07/08/2021,40,Music,0.4
Raymond Chen,08/08/2021,41,Music,0.41
Raymond Chen,09/08/2021,42,Music,0.42
Raymond Chen,10/08/2021,43,Music,0.43
Raymond Chen,11/08/2021,44,Music,0.44
Raymond Chen,12/08/2021,45,Music,0.45
Ryan Chen,01/08/2021,35,Music,0.35
Ryan Chen,02/08/2021,36,Music,0.36
Ryan Chen,03/08/2021,37,Music,0.37
Ryan Chen,04/08/2021,38,Music,0.38
Ryan Chen,05/08/2021,39,Music,0.39
Ryan Chen,06/08/2021,40,Music,0.4
Ryan Chen,07/08/2021,41,Music,0.41
Ryan Chen,08/08/2021,42,Music,0.42
Ryan Chen,09/08/2021,43,Music,0.43
Ryan Chen,10/08/2021,44,Music,0.44
Ryan Chen,11/08/2021,45,Music,0.45
Ryan Chen,12/08/2021,46,Music,0.46
Summer Manning-Lees,01/08/2021,36,Music,0.36
Summer Manning-Lees,02/08/2021,37,Music,0.37
Summer Manning-Lees,03/08/2021,38,Music,0.38
Summer Manning-Lees,04/08/2021,39,Music,0.39
Summer Manning-Lees,05/08/2021,40,Music,0.4
Summer Manning-Lees,06/08/2021,41,Music,0.41
Summer Manning-Lees,07/08/2021,42,Music,0.42
Summer Manning-Lees,08/08/2021,43,Music,0.43
Summer Manning-Lees,09/08/2021,44,Music,0.44
Summer Manning-Lees,10/08/2021,45,Music,0.45
Summer Manning-Lees,11/08/2021,46,Music,0.46
Summer Manning-Lees,12/08/2021,47,Music,0.47
Elizabeth Brindley,01/08/2021,37,Music,0.37
Elizabeth Brindley,02/08/2021,38,Music,0.38
Elizabeth Brindley,03/08/2021,39,Music,0.39
Elizabeth Brindley,04/08/2021,40,Music,0.4
Elizabeth Brindley,05/08/2021,41,Music,0.41
Elizabeth Brindley,06/08/2021,42,Music,0.42
Elizabeth Brindley,07/08/2021,43,Music,0.43
Elizabeth Brindley,08/08/2021,44,Music,0.44
Elizabeth Brindley,09/08/2021,45,Music,0.45
Elizabeth Brindley,10/08/2021,46,Music,0.46
Elizabeth Brindley,11/08/2021,47,Music,0.47
Elizabeth Brindley,12/08/2021,48,Music,0.48
Tom Morris,01/08/2021,38,Music,0.38
Tom Morris,02/08/2021,39,Music,0.39
Tom Morris,03/08/2021,40,Music,0.4
Tom Morris,04/08/2021,41,Music,0.41
Tom Morris,05/08/2021,42,Music,0.42
Tom Morris,06/08/2021,43,Music,0.43
Tom Morris,07/08/2021,44,Music,0.44
Tom Morris,08/08/2021,45,Music,0.45
Tom Morris,09/08/2021,46,Music,0.46
Tom Morris,10/08/2021,47,Music,0.47
Tom Morris,11/08/2021,48,Music,0.48
Tom Morris,12/08/2021,49,Music,0.49
Jack Paine,01/08/2021,39,Music,0.39
Jack Paine,02/08/2021,40,Music,0.4
Jack Paine,03/08/2021,41,Music,0.41
Jack Paine,04/08/2021,42,Music,0.42
Jack Paine,05/08/2021,43,Music,0.43
Jack Paine,06/08/2021,44,Music,0.44
Jack Paine,07/08/2021,45,Music,0.45
Jack Paine,08/08/2021,46,Music,0.46
Jack Paine,09/08/2021,47,Music,0.47
Jack Paine,10/08/2021,48,Music,0.48
Jack Paine,11/08/2021,49,Music,0.49
Jack Paine,12/08/2021,50,Music,0.5
Rory Keeping,01/08/2021,40,Music,0.4
Rory Keeping,02/08/2021,41,Music,0.41
Rory Keeping,03/08/2021,42,Music,0.42
Rory Keeping,04/08/2021,43,Music,0.43
Rory Keeping,05/08/2021,44,Music,0.44
Rory Keeping,06/08/2021,45,Music,0.45
Rory Keeping,07/08/2021,46,Music,0.46
Rory Keeping,08/08/2021,47,Music,0.47
Rory Keeping,09/08/2021,48,Music,0.48
Rory Keeping,10/08/2021,49,Music,0.49
Rory Keeping,11/08/2021,50,Music,0.5
Rory Keeping,12/08/2021,51,Music,0.51
Samuel Cook,01/08/2021,41,Music,0.41
Samuel Cook,02/08/2021,42,Music,0.42
Samuel Cook,03/08/2021,43,Music,0.43
Samuel Cook,04/08/2021,44,Music,0.44
Samuel Cook,05/08/2021,45,Music,0.45
Samuel Cook,06/08/2021,46,Music,0.46
Samuel Cook,07/08/2021,47,Music,0.47
Samuel Cook,08/08/2021,48,Music,0.48
Samuel Cook,09/08/2021,49,Music,0.49
Samuel Cook,10/08/2021,50,Music,0.5
Samuel Cook,11/08/2021,51,Music,0.51
Samuel Cook,12/08/2021,52,Music,0.52
Zachary Braden,01/08/2021,42,Music,0.42
Zachary Braden,02/08/2021,43,Music,0.43
Zachary Braden,03/08/2021,44,Music,0.44
Zachary Braden,04/08/2021,45,Music,0.45
Zachary Braden,05/08/2021,46,Music,0.46
Zachary Braden,06/08/2021,47,Music,0.47
Zachary Braden,07/08/2021,48,Music,0.48
Zachary Braden,08/08/2021,49,Music,0.49
Zachary Braden,09/08/2021,50,Music,0.5
Zachary Braden,10/08/2021,51,Music,0.51
Zachary Braden,11/08/2021,52,Music,0.52
Zachary Braden,12/08/2021,53,Music,0.53
Elena Martin,01/08/2021,43,Music,0.43
Elena Martin,02/08/2021,44,Music,0.44
Elena Martin,03/08/2021,45,Music,0.45
Elena Martin,04/08/2021,46,Music,0.46
Elena Martin,05/08/2021,47,Music,0.47
Elena Martin,06/08/2021,48,Music,0.48
Elena Martin,07/08/2021,49,Music,0.49
Elena Martin,08/08/2021,50,Music,0.5
Elena Martin,09/08/2021,51,Music,0.51
Elena Martin,10/08/2021,52,Music,0.52
Elena Martin,11/08/2021,53,Music,0.53
Elena Martin,12/08/2021,54,Music,0.54
Isabella Glynn,01/08/2021,44,Music,0.44
Isabella Glynn,02/08/2021,45,Music,0.45
Isabella Glynn,03/08/2021,46,Music,0.46
Isabella Glynn,04/08/2021,47,Music,0.47
Isabella Glynn,05/08/2021,48,Music,0.48
Isabella Glynn,06/08/2021,49,Music,0.49
Isabella Glynn,07/08/2021,50,Music,0.5
Isabella Glynn,08/08/2021,51,Music,0.51
Isabella Glynn,09/08/2021,52,Music,0.52
Isabella Glynn,10/08/2021,53,Music,0.53
Isabella Glynn,11/08/2021,54,Music,0.54
Isabella Glynn,12/08/2021,55,Music,0.55
Ashley Manovel,01/08/2021,45,Music,0.45
Ashley Manovel,02/08/2021,46,Music,0.46
Ashley Manovel,03/08/2021,47,Music,0.47
Ashley Manovel,04/08/2021,48,Music,0.48
Ashley Manovel,05/08/2021,49,Music,0.49
Ashley Manovel,06/08/2021,50,Music,0.5
Ashley Manovel,07/08/2021,51,Music,0.51
Ashley Manovel,08/08/2021,52,Music,0.52
Ashley Manovel,09/08/2021,53,Music,0.53
Ashley Manovel,10/08/2021,54,Music,0.54
Ashley Manovel,11/08/2021,55,Music,0.55
Ashley Manovel,12/08/2021,56,Music,0.56
Taylor Robinson,01/08/2021,46,Music,0.46
Taylor Robinson,02/08/2021,47,Music,0.47
Taylor Robinson,03/08/2021,48,Music,0.48
Taylor Robinson,04/08/2021,49,Music,0.49
Taylor Robinson,05/08/2021,50,Music,0.5
Taylor Robinson,06/08/2021,51,Music,0.51
Taylor Robinson,07/08/2021,52,Music,0.52
Taylor Robinson,08/08/2021,53,Music,0.53
Taylor Robinson,09/08/2021,54,Music,0.54
Taylor Robinson,10/08/2021,55,Music,0.55
Taylor Robinson,11/08/2021,56,Music,0.56
Taylor Robinson,12/08/2021,57,Music,0.57
India van der Velde,01/08/2021,47,Music,0.47
India van der Velde,02/08/2021,48,Music,0.48
India van der Velde,03/08/2021,49,Music,0.49
India van der Velde,04/08/2021,50,Music,0.5
India van der Velde,05/08/2021,51,Music,0.51
India van der Velde,06/08/2021,52,Music,0.52
India van der Velde,07/08/2021,53,Music,0.53
India van der Velde,08/08/2021,54,Music,0.54
India van der Velde,09/08/2021,55,Music,0.55
India van der Velde,10/08/2021,56,Music,0.56
India van der Velde,11/08/2021,57,Music,0.57
India van der Velde,12/08/2021,58,Music,0.58
Benjamin Stuart,01/08/2021,48,Music,0.48
Benjamin Stuart,02/08/2021,49,Music,0.49
Benjamin Stuart,03/08/2021,50,Music,0.5
Benjamin Stuart,04/08/2021,51,Music,0.51
Benjamin Stuart,05/08/2021,52,Music,0.52
Benjamin Stuart,06/08/2021,53,Music,0.53
Benjamin Stuart,07/08/2021,54,Music,0.54
Benjamin Stuart,08/08/2021,55,Music,0.55
Benjamin Stuart,09/08/2021,56,Music,0.56
Benjamin Stuart,10/08/2021,57,Music,0.57
Benjamin Stuart,11/08/2021,58,Music,0.58
Benjamin Stuart,12/08/2021,59,Music,0.59
Emma Baker,01/08/2021,49,Music,0.49
Emma Baker,02/08/2021,50,Music,0.5
Emma Baker,03/08/2021,51,Music,0.51
Emma Baker,04/08/2021,52,Music,0.52
Emma Baker,05/08/2021,53,Music,0.53
Emma Baker,06/08/2021,54,Music,0.54
Emma Baker,07/08/2021,55,Music,0.55
Emma Baker,08/08/2021,56,Music,0.56
Emma Baker,09/08/2021,57,Music,0.57
Emma Baker,10/08/2021,58,Music,0.58
Emma Baker,11/08/2021,59,Music,0.59
Emma Baker,12/08/2021,60,Music,0.6
Samuel Corneil,01/08/2021,50,Music,0.5
Samuel Corneil,02/08/2021,51,Music,0.51
Samuel Corneil,03/08/2021,52,Music,0.52
Samuel Corneil,04/08/2021,53,Music,0.53
Samuel Corneil,05/08/2021,54,Music,0.54
Samuel Corneil,06/08/2021,55,Music,0.55
Samuel Corneil,07/08/2021,56,Music,0.56
Samuel Corneil,08/08/2021,57,Music,0.57
Samuel Corneil,09/08/2021,58,Music,0.58
Samuel Corneil,10/08/2021,59,Music,0.59
Samuel Corneil,11/08/2021,60,Music,0.6
Samuel Corneil,12/08/2021,61,Music,0.61
Olivia McLellan,01/08/2021,51,Music,0.51
Olivia McLellan,02/08/2021,52,Music,0.52
Olivia McLellan,03/08/2021,53,Music,0.53
Olivia McLellan,04/08/2021,54,Music,0.54
Olivia McLellan,05/08/2021,55,Music,0.55
Olivia McLellan,06/08/2021,56,Music,0.56
Olivia McLellan,07/08/2021,57,Music,0.57
Olivia McLellan,08/08/2021,58,Music,0.58
Olivia McLellan,09/08/2021,59,Music,0.59
Olivia McLellan,10/08/2021,60,Music,0.6
Olivia McLellan,11/08/2021,61,Music,0.61
Olivia McLellan,12/08/2021,62,Music,0.62
Alexander Bush,01/08/2021,52,Music,0.52
Alexander Bush,02/08/2021,53,Music,0.53
Alexander Bush,03/08/2021,54,Music,0.54
Alexander Bush,04/08/2021,55,Music,0.55
Alexander Bush,05/08/2021,56,Music,0.56
Alexander Bush,06/08/2021,57,Music,0.57
Alexander Bush,07/08/2021,58,Music,0.58
Alexander Bush,08/08/2021,59,Music,0.59
Alexander Bush,09/08/2021,60,Music,0.6
Alexander Bush,10/08/2021,61,Music,0.61
Alexander Bush,11/08/2021,62,Music,0.62
Alexander Bush,12/08/2021,63,Music,0.63
Robert Howe,01/08/2021,53,Music,0.53
Robert Howe,02/08/2021,54,Music,0.54
Robert Howe,03/08/2021,55,Music,0.55
Robert Howe,04/08/2021,56,Music,0.56
Robert Howe,05/08/2021,57,Music,0.57
Robert Howe,06/08/2021,58,Music,0.58
Robert Howe,07/08/2021,59,Music,0.59
Robert Howe,08/08/2021,60,Music,0.6
Robert Howe,09/08/2021,61,Music,0.61
Robert Howe,10/08/2021,62,Music,0.62
Robert Howe,11/08/2021,63,Music,0.63
Robert Howe,12/08/2021,64,Music,0.64
Joshua Colleran,01/08/2021,54,Music,0.54
Joshua Colleran,02/08/2021,55,Music,0.55
Joshua Colleran,03/08/2021,56,Music,0.56
Joshua Colleran,04/08/2021,57,Music,0.57
Joshua Colleran,05/08/2021,58,Music,0.58
Joshua Colleran,06/08/2021,59,Music,0.59
Joshua Colleran,07/08/2021,60,Music,0.6
Joshua Colleran,08/08/2021,61,Music,0.61
Joshua Colleran,09/08/2021,62,Music,0.62
Joshua Colleran,10/08/2021,63,Music,0.63
Joshua Colleran,11/08/2021,64,Music,0.64
Joshua Colleran,12/08/2021,65,Music,0.65
Ethan Engstrom,01/08/2021,55,Music,0.55
Ethan Engstrom,02/08/2021,56,Music,0.56
Ethan Engstrom,03/08/2021,57,Music,0.57
Ethan Engstrom,04/08/2021,58,Music,0.58
Ethan Engstrom,05/08/2021,59,Music,0.59
Ethan Engstrom,06/08/2021,60,Music,0.6
Ethan Engstrom,07/08/2021,61,Music,0.61
Ethan Engstrom,08/08/2021,62,Music,0.62
Ethan Engstrom,09/08/2021,63,Music,0.63
Ethan Engstrom,10/08/2021,64,Music,0.64
Ethan Engstrom,11/08/2021,65,Music,0.65
Ethan Engstrom,12/08/2021,66,Music,0.66
Maya Auld,01/08/2021,56,Music,0.56
Maya Auld,02/08/2021,57,Music,0.57
Maya Auld,03/08/2021,58,Music,0.58
Maya Auld,04/08/2021,59,Music,0.59
Maya Auld,05/08/2021,60,Music,0.6
Maya Auld,06/08/2021,61,Music,0.61
Maya Auld,07/08/2021,62,Music,0.62
Maya Auld,08/08/2021,63,Music,0.63
Maya Auld,09/08/2021,64,Music,0.64
Maya Auld,10/08/2021,65,Music,0.65
Maya Auld,11/08/2021,66,Music,0.66
Maya Auld,12/08/2021,67,Music,0.67
Josiah Tea,01/08/2021,57,Music,0.57
Josiah Tea,02/08/2021,58,Music,0.58
Josiah Tea,03/08/2021,59,Music,0.59
Josiah Tea,04/08/2021,60,Music,0.6
Josiah Tea,05/08/2021,61,Music,0.61
Josiah Tea,06/08/2021,62,Music,0.62
Josiah Tea,07/08/2021,63,Music,0.63
Josiah Tea,08/08/2021,64,Music,0.64
Josiah Tea,09/08/2021,65,Music,0.65
Josiah Tea,10/08/2021,66,Music,0.66
Josiah Tea,11/08/2021,67,Music,0.67
Josiah Tea,12/08/2021,68,Music,0.68
Benjamin Mahon,01/08/2021,58,Music,0.58
Benjamin Mahon,02/08/2021,59,Music,0.59
Benjamin Mahon,03/08/2021,60,Music,0.6
Benjamin Mahon,04/08/2021,61,Music,0.61
Benjamin Mahon,05/08/2021,62,Music,0.62
Benjamin Mahon,06/08/2021,63,Music,0.63
Benjamin Mahon,07/08/2021,64,Music,0.64
Benjamin Mahon,08/08/2021,65,Music,0.65
Benjamin Mahon,09/08/2021,66,Music,0.66
Benjamin Mahon,10/08/2021,67,Music,0.67
Benjamin Mahon,11/08/2021,68,Music,0.68
Benjamin Mahon,12/08/2021,69,Music,0.69
Joel Dikmans,01/08/2021,59,Music,0.59
Joel Dikmans,02/08/2021,60,Music,0.6
Joel Dikmans,03/08/2021,61,Music,0.61
Joel Dikmans,04/08/2021,62,Music,0.62
Joel Dikmans,05/08/2021,63,Music,0.63
Joel Dikmans,06/08/2021,64,Music,0.64
Joel Dikmans,07/08/2021,65,Music,0.65
Joel Dikmans,08/08/2021,66,Music,0.66
Joel Dikmans,09/08/2021,67,Music,0.67
Joel Dikmans,10/08/2021,68,Music,0.68
Joel Dikmans,11/08/2021,69,Music,0.69
Joel Dikmans,12/08/2021,70,Music,0.7
Alec Vigneault,01/08/2021,60,Music,0.6
Alec Vigneault,02/08/2021,61,Music,0.61
Alec Vigneault,03/08/2021,62,Music,0.62
Alec Vigneault,04/08/2021,63,Music,0.63
Alec Vigneault,05/08/2021,64,Music,0.64
Alec Vigneault,06/08/2021,65,Music,0.65
Alec Vigneault,07/08/2021,66,Music,0.66
Alec Vigneault,08/08/2021,67,Music,0.67
Alec Vigneault,09/08/2021,68,Music,0.68
Alec Vigneault,10/08/2021,69,Music,0.69
Alec Vigneault,11/08/2021,70,Music,0.7
Alec Vigneault,12/08/2021,71,Music,0.71
Olivia Vigneault,01/08/2021,61,Music,0.61
Olivia Vigneault,02/08/2021,62,Music,0.62
Olivia Vigneault,03/08/2021,63,Music,0.63
Olivia Vigneault,04/08/2021,64,Music,0.64
Olivia Vigneault,05/08/2021,65,Music,0.65
Olivia Vigneault,06/08/2021,66,Music,0.66
Olivia Vigneault,07/08/2021,67,Music,0.67
Olivia Vigneault,08/08/2021,68,Music,0.68
Olivia Vigneault,09/08/2021,69,Music,0.69
Olivia Vigneault,10/08/2021,70,Music,0.7
Olivia Vigneault,11/08/2021,71,Music,0.71
Olivia Vigneault,12/08/2021,72,Music,0.72
William Talbot,01/08/2021,62,Music,0.62
William Talbot,02/08/2021,63,Music,0.63
William Talbot,03/08/2021,64,Music,0.64
William Talbot,04/08/2021,65,Music,0.65
William Talbot,05/08/2021,66,Music,0.66
William Talbot,06/08/2021,67,Music,0.67
William Talbot,07/08/2021,68,Music,0.68
William Talbot,08/08/2021,69,Music,0.69
William Talbot,09/08/2021,70,Music,0.7
William Talbot,10/08/2021,71,Music,0.71
William Talbot,11/08/2021,72,Music,0.72
William Talbot,12/08/2021,73,Music,0.73
Sirena Scotting,01/08/2021,63,Music,0.63
Sirena Scotting,02/08/2021,64,Music,0.64
Sirena Scotting,03/08/2021,65,Music,0.65
Sirena Scotting,04/08/2021,66,Music,0.66
Sirena Scotting,05/08/2021,67,Music,0.67
Sirena Scotting,06/08/2021,68,Music,0.68
